Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,tiempo de entrega (product.metafields.custom.delivery_time),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Diseño del panel del disyuntor (product.metafields.shopify.circuit-breaker-design),Tipo de disyuntor (product.metafields.shopify.circuit-breaker-type),Color (product.metafields.shopify.color-pattern),Tecnología de pantalla (product.metafields.shopify.display-technology),Material de la herramienta (product.metafields.shopify.hardware-material),Color de la luz (product.metafields.shopify.light-color),Material (product.metafields.shopify.material),Uso recomendado (product.metafields.shopify.recommended-use),Tipo de disparo (product.metafields.shopify.trip-type),Material del alambre/cuerda (product.metafields.shopify.wire-rope-material),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Buscar impulsos de productos (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Included / Internacional,Price / Internacional,Compare At Price / Internacional,Status
cable-cobre-desnudo-awg,,,,,,,,,4,,,,,,,,,0.0,shopify,500,continue,manual,13216.50,13576.95,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/24.png?v=1728406360,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-cobre-desnudo-awg,,,,,,,,,6,,,,,,,,,0.0,shopify,500,continue,manual,8175.20,8398.16,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-cobre-desnudo-awg,,,,,,,,,8,,,,,,,,,0.0,shopify,500,continue,manual,5384.50,5531.35,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-cobre-desnudo-awg,,,,,,,,,1/0,,,,,,,,,0.0,shopify,500,continue,manual,34069.20,34998.36,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-cobre-desnudo-awg,,,,,,,,,2/0,,,,,,,,,0.0,shopify,500,continue,manual,43164.00,44341.20,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-cobre-desnudo-awg,,,,,,,,,4/0,,,,,,,,,0.0,shopify,500,continue,manual,62312.80,64012.24,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-cobre-desnudo-awg,,,,,,,,,10,,,,,,,,,0.0,shopify,500,continue,manual,2741.20,2815.96,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-cobre-desnudo-awg,,,,,,,,,12,,,,,,,,,0.0,shopify,500,continue,manual,2530.00,2599.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-desnudo-acsr-aluminio-acerado,Cable Desnudo ACSR Aluminio Acerado,"<h3><strong>Cable Desnudo ACSR (Aluminio Acerado) para Transmisión Eléctrica</strong></h3>
<p>El <strong>Cable Desnudo ACSR (Alambre de Acero Reforzado con Aluminio)</strong> es una opción de alto rendimiento diseñada para la transmisión de energía eléctrica a largas distancias. Este cable combina las propiedades ligeras y conductivas del aluminio con la resistencia mecánica del acero, asegurando un rendimiento superior en líneas de transmisión aérea. Su construcción híbrida lo convierte en el estándar ideal para proyectos de distribución eléctrica que requieren durabilidad y fiabilidad en condiciones exigentes.</p>
<h4>
<strong>Características Técnicas</strong>:</h4>
<ul>
<li>
<strong>Material del conductor</strong>: Núcleo de acero reforzado recubierto con capas de aluminio para una mayor resistencia y conductividad.</li>
<li>
<strong>Peso ligero</strong>: El aluminio reduce el peso total del cable, facilitando la instalación en trayectorias largas.</li>
<li>
<strong>Resistencia a la tracción</strong>: El núcleo de acero proporciona una alta resistencia mecánica, asegurando que el cable soporte tensiones mecánicas y cargas pesadas.</li>
<li>
<strong>Resistencia a la corrosión</strong>: El aluminio exterior ofrece una barrera natural contra la corrosión, haciéndolo ideal para entornos expuestos a condiciones climáticas adversas.</li>
<li>
<strong>Normativa</strong>: Fabricado bajo estrictas normas internacionales para garantizar seguridad y rendimiento a largo plazo.</li>
</ul>
<h4>
<strong>Beneficios</strong>:</h4>
<ul>
<li>
<strong>Alta capacidad de transmisión</strong>: Proporciona una excelente conductividad eléctrica a un costo reducido en comparación con cables de cobre.</li>
<li>
<strong>Durabilidad en condiciones extremas</strong>: Diseñado para soportar condiciones climáticas severas, como viento, nieve y corrosión ambiental.</li>
<li>
<strong>Fácil instalación</strong>: Su ligereza facilita la manipulación e instalación en proyectos de gran escala, reduciendo costos operativos.</li>
<li>
<strong>Coste eficiente</strong>: Menos costoso que los conductores de cobre, manteniendo una alta eficiencia en la transmisión.</li>
</ul>
<h4>
<strong>Aplicaciones Comunes</strong>:</h4>
<ul>
<li>Líneas de transmisión y distribución eléctrica aéreas de media y alta tensión.</li>
<li>Sistemas de distribución en áreas rurales y urbanas.</li>
<li>Aplicaciones donde se requieren cables que soporten grandes tensiones mecánicas y ambientales.</li>
</ul>
<p><strong>Garantiza una transmisión eléctrica eficiente y segura con el cable ACSR de aluminio acerado.</strong> <strong>¡Cómpralo ahora y optimiza tu infraestructura de energía a gran escala!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Cables eléctricos,"",Media Tensión,true,Calibre,2,,,,,,,,,0.0,shopify,500,continue,manual,3671.80,5007.00,true,true,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/35.png?v=1728423055,1,"",false,,,,,,,,,,,,,,,,,,gris,,,,,,,aluminio,,,,,,kg,,,true,,,true,,,active
cable-desnudo-acsr-aluminio-acerado,,,,,,,,,4,,,,,,,,,0.0,shopify,500,continue,manual,2055.90,2803.50,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/34.png?v=1728423055,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-desnudo-acsr-aluminio-acerado,,,,,,,,,1/0,,,,,,,,,0.0,shopify,500,continue,manual,4013.90,5473.50,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/36.png?v=1728423055,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-desnudo-acsr-aluminio-acerado,,,,,,,,,2/0,,,,,,,,,0.0,shopify,500,continue,manual,4551.80,6207.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-desnudo-acsr-aluminio-acerado,,,,,,,,,4/0,,,,,,,,,0.0,shopify,500,continue,manual,8517.30,11614.50,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-aluminio-awg-serie-8000-lszh,Cable Aluminio AWG Serie 8000 LSZH,"<h3><strong>Cable de Aluminio AWG Serie 8000 LSZH (Libre de Halógenos)</strong></h3>
<p>El <strong>Cable de Aluminio AWG Serie 8000 LSZH</strong> es la solución ideal para instalaciones eléctricas que requieren un equilibrio entre rendimiento y seguridad. Con su aislamiento LSZH (Low Smoke Zero Halogen), este cable está diseñado para reducir la emisión de humo y gases tóxicos en caso de incendio, proporcionando mayor seguridad en entornos sensibles. Fabricado con aleación de aluminio de la serie 8000, es altamente resistente a la corrosión, ligero y eficiente para proyectos de distribución eléctrica de gran escala.</p>
<h4>
<strong>Características Técnicas</strong>:</h4>
<ul>
<li>
<strong>Material del conductor</strong>: Aleación de aluminio serie 8000, para una excelente conductividad y resistencia.</li>
<li>
<strong>Aislamiento LSZH</strong>: Bajo humo y sin halógenos, ideal para entornos donde la seguridad es prioritaria, como hospitales, aeropuertos y edificios públicos.</li>
<li>
<strong>Resistencia a la corrosión</strong>: Perfecto para entornos exteriores o de alta humedad, gracias a la aleación de aluminio 8000.</li>
<li>
<strong>Calibres disponibles</strong>: Diferentes tamaños AWG, adaptables a los requisitos específicos de cada instalación.</li>
<li>
<strong>Temperatura de operación</strong>: Soporta hasta 90°C en condiciones secas y 75°C en condiciones húmedas.</li>
<li>
<strong>Voltaje nominal</strong>: Apto para instalaciones eléctricas de hasta 600 V.</li>
</ul>
<h4>
<strong>Beneficios</strong>:</h4>
<ul>
<li>
<strong>Seguridad mejorada</strong>: El aislamiento LSZH reduce los riesgos en caso de incendio, limitando la emisión de humo tóxico.</li>
<li>
<strong>Eficiencia y ahorro</strong>: El aluminio es una opción más ligera y económica que el cobre, reduciendo costos en grandes instalaciones.</li>
<li>
<strong>Durabilidad superior</strong>: Resistente a la corrosión y al desgaste en ambientes adversos, garantizando una larga vida útil.</li>
<li>
<strong>Fácil manejo</strong>: Su ligereza facilita el transporte y la instalación, optimizando los tiempos de proyecto.</li>
</ul>
<h4>
<strong>Aplicaciones Comunes</strong>:</h4>
<ul>
<li>Sistemas de distribución eléctrica en edificios públicos, hospitales y áreas de alta ocupación.</li>
<li>Proyectos industriales y comerciales que requieran alta seguridad contra incendios.</li>
<li>Instalaciones en ambientes agresivos o exteriores, donde la resistencia a la corrosión es crucial.</li>
</ul>
<p><strong>Aumenta la seguridad y eficiencia en tus instalaciones eléctricas con el cable de aluminio AWG Serie 8000 LSZH.</strong> <strong>¡Cómpralo ahora y protege tus proyectos con la última tecnología en cables!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Cables eléctricos,"",Media Tensión,true,Calibre,2,,,,,,,,,0.0,shopify,50,continue,manual,6069.80,6235.34,true,true,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/20.png?v=1728405924,1,"",false,,,,,,,new,,,,,,,,,,,negro,,,,,,,aluminio,,,,,,kg,,,true,,,true,,,active
cable-aluminio-awg-serie-8000-lszh,,,,,,,,,4,,,,,,,,,0.0,shopify,500,continue,manual,4356.00,4474.80,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/21.png?v=1728405924,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-aluminio-awg-serie-8000-lszh,,,,,,,,,6,,,,,,,,,0.0,shopify,50,continue,manual,3181.20,3267.96,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-aluminio-awg-serie-8000-lszh,,,,,,,,,1/0,,,,,,,,,0.0,shopify,50,continue,manual,7538.30,7743.89,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-aluminio-awg-serie-8000-lszh,,,,,,,,,4/0,,,,,,,,,0.0,shopify,50,continue,manual,18013.60,18504.88,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-aluminio-awg-serie-8000-lszh,,,,,,,,,350 MCM,,,,,,,,,0.0,shopify,50,continue,manual,28957.50,29747.25,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-aluminio-awg-serie-8000-lszh,,,,,,,,,500MCM,,,,,,,,,0.0,shopify,50,continue,manual,27118.30,27857.89,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-acero-retenida-eco,Cable Acero Retenida 1/4 Economico,"<h3><strong>Cable de Acero Retenida Eco 1/4"" para Uso Industrial</strong></h3>
<p>Este cable de acero de 1/4"" está diseñado para ofrecer máxima resistencia y durabilidad en aplicaciones de retenida, ideal para instalaciones industriales, agrícolas y de construcción. Su composición de acero galvanizado asegura protección contra la corrosión, proporcionando una vida útil prolongada incluso en entornos exigentes.</p>
<h4>
<strong>Características Técnicas</strong>:</h4>
<ul>
<li>
<strong>Diámetro</strong>: 1/4"" (6.35 mm), ideal para cargas medianas y altas.</li>
<li>
<strong>Material</strong>: Acero galvanizado de alta resistencia, adecuado para aplicaciones de alta demanda.</li>
<li>
<strong>Construcción</strong>: Trenzado de 7x19, diseñado para ofrecer mayor flexibilidad y resistencia.</li>
<li>
<strong>Resistencia a la tracción</strong>: Capaz de soportar hasta 6400 lbs (2900 kg).</li>
<li>
<strong>Resistencia a la corrosión</strong>: Acero galvanizado, óptimo para aplicaciones al aire libre o en ambientes húmedos.</li>
</ul>
<h4>
<strong>Beneficios</strong>:</h4>
<ul>
<li>
<strong>Durabilidad superior</strong>: Resistente a la intemperie y la corrosión, perfecto para uso prolongado en exteriores.</li>
<li>
<strong>Flexibilidad y fortaleza</strong>: Su construcción en trenza 7x19 ofrece una combinación ideal de flexibilidad y resistencia a la fatiga por flexión.</li>
<li>
<strong>Aplicaciones múltiples</strong>: Adecuado para torres de telecomunicaciones, postes de electricidad, sistemas de cableado y más.</li>
</ul>
<h4>
<strong>Aplicaciones Comunes</strong>:</h4>
<ul>
<li>Retenida de postes y torres.</li>
<li>Sistemas de elevación y tracción en entornos industriales.</li>
<li>Uso agrícola en estructuras de soporte.</li>
</ul>
<p><strong>Aumenta la seguridad y eficiencia de tus proyectos con nuestro cable de acero retenida.</strong> <strong>¡Cómpralo ahora y asegura la estabilidad de tus instalaciones!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos,"",Media Tensión,true,Calibre,3/8,,,,,,,,,0.0,shopify,1000,continue,manual,1780.00,2706.00,true,true,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/14_004a330b-45d4-4519-9585-b2d96b70449a.png?v=1728404591,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
cable-acero-retenida-eco,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/13_85172afc-5028-4179-8d24-6a620c396c3a.png?v=1728404591,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cable-acero-retenida,Cable Acero Retenida 1/4,"<h3><strong>Cable de Acero Retenida 1/4"" para Uso Industrial</strong></h3>
<p>Este cable de acero de 1/4"" está diseñado para ofrecer máxima resistencia y durabilidad en aplicaciones de retenida, ideal para instalaciones industriales, agrícolas y de construcción. Su composición de acero galvanizado asegura protección contra la corrosión, proporcionando una vida útil prolongada incluso en entornos exigentes.</p>
<h4>
<strong>Características Técnicas</strong>:</h4>
<ul>
<li>
<strong>Diámetro</strong>: 1/4"" (6.35 mm), ideal para cargas medianas y altas.</li>
<li>
<strong>Material</strong>: Acero galvanizado de alta resistencia, adecuado para aplicaciones de alta demanda.</li>
<li>
<strong>Construcción</strong>: Trenzado de 7x19, diseñado para ofrecer mayor flexibilidad y resistencia.</li>
<li>
<strong>Resistencia a la tracción</strong>: Capaz de soportar hasta 6400 lbs (2900 kg).</li>
<li>
<strong>Resistencia a la corrosión</strong>: Acero galvanizado, óptimo para aplicaciones al aire libre o en ambientes húmedos.</li>
</ul>
<h4>
<strong>Beneficios</strong>:</h4>
<ul>
<li>
<strong>Durabilidad superior</strong>: Resistente a la intemperie y la corrosión, perfecto para uso prolongado en exteriores.</li>
<li>
<strong>Flexibilidad y fortaleza</strong>: Su construcción en trenza 7x19 ofrece una combinación ideal de flexibilidad y resistencia a la fatiga por flexión.</li>
<li>
<strong>Aplicaciones múltiples</strong>: Adecuado para torres de telecomunicaciones, postes de electricidad, sistemas de cableado y más.</li>
</ul>
<h4>
<strong>Aplicaciones Comunes</strong>:</h4>
<ul>
<li>Retenida de postes y torres.</li>
<li>Sistemas de elevación y tracción en entornos industriales.</li>
<li>Uso agrícola en estructuras de soporte.</li>
</ul>
<p><strong>Aumenta la seguridad y eficiencia de tus proyectos con nuestro cable de acero retenida.</strong> <strong>¡Cómpralo ahora y asegura la estabilidad de tus instalaciones!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos,"",Media Tensión,true,Calibre,1/0,,,,,,,,,0.0,shopify,1000,continue,manual,1984.40,2706.00,true,true,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/14.png?v=1728404418,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
cable-acero-retenida,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/13.png?v=1728404418,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alambron-aluminio-8mm,Alambron En Aluminio De 8mm para apantallamiento,"<h3><strong>Alambrón en Aluminio de 8mm para Apantallamiento</strong></h3>
<p>Este alambrón de aluminio de 8 mm es ideal para sistemas de apantallamiento, brindando excelente conductividad y resistencia a la corrosión, asegurando la protección efectiva de instalaciones eléctricas en entornos industriales y comerciales.</p>
<h4><strong>Características Técnicas:</strong></h4>
<ul>
<li>
<strong>Material</strong>: Aluminio 100% puro, altamente conductor.</li>
<li>
<strong>Diámetro</strong>: 8 mm, diseñado para cumplir con los estándares industriales.</li>
<li>
<strong>Aplicación</strong>: Apantallamiento de sistemas eléctricos y protección contra interferencias electromagnéticas.</li>
<li>
<strong>Resistencia a la corrosión</strong>: Óptima para su uso en exteriores o ambientes con alta humedad.</li>
<li>
<strong>Longitud</strong>: Disponible en rollos de hasta 100 metros, adaptable a las necesidades del proyecto.</li>
</ul>
<h4>
<strong>Beneficios</strong>:</h4>
<ul>
<li>
<strong>Eficiencia en la conducción</strong>: El aluminio es un conductor altamente eficiente y ligero, lo que facilita su manejo e instalación.</li>
<li>
<strong>Protección confiable</strong>: Ideal para apantallamiento y prevención de interferencias eléctricas en sistemas de alta demanda.</li>
<li>
<strong>Durabilidad</strong>: Resistente a la corrosión y adecuado para ambientes agresivos o exteriores.</li>
<li>
<strong>Fácil instalación</strong>: Su diseño permite una manipulación sencilla, reduciendo tiempos de instalación.</li>
</ul>
<h4>
<strong>Aplicaciones</strong>:</h4>
<ul>
<li>Sistemas de apantallamiento en instalaciones eléctricas industriales y comerciales.</li>
<li>Protección contra interferencias electromagnéticas en sistemas de telecomunicaciones.</li>
</ul>
<p><strong>¡Garantiza la protección de tus instalaciones eléctricas!</strong> <strong>Añádelo al carrito y mejora la seguridad de tu sistema hoy mismo.</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Cables eléctricos,"",Baja tensión,true,Calibre,8,,,,,,,,,0.0,shopify,3000,continue,manual,4800.00,5200.00,true,true,'140003000001,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/12.png?v=1728403983,1,"",false,,,,,,,,,,,,,,,,,,gris,,,,,,,aluminio,,,,,,kg,,,true,,,true,,,active
alambron-aluminio-8mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/11.png?v=1728403982,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cable-soldador-cobre,Cable Soldador Cobre,"<h3><strong>Cable de Soldador de Cobre para Aplicaciones Industriales</strong></h3>
<p>El <strong>Cable de Soldador de Cobre</strong> está diseñado para soportar condiciones de trabajo extremas, ofreciendo alta flexibilidad, durabilidad y excelente conductividad eléctrica. Este tipo de cable es esencial para conectar las máquinas de soldadura a las piezas de trabajo y al electrodo, garantizando un flujo de corriente constante y seguro durante el proceso de soldadura. Su conductor de cobre puro proporciona una menor resistencia y es ideal para aplicaciones industriales y profesionales.</p>
<h4>
<strong>Características Técnicas</strong>:</h4>
<ul>
<li>
<strong>Material del conductor</strong>: Cobre electrolítico trenzado de alta pureza, proporcionando excelente conductividad y flexibilidad.</li>
<li>
<strong>Aislamiento</strong>: Goma o PVC, diseñado para resistir aceites, abrasión, humedad y altas temperaturas.</li>
<li>
<strong>Resistencia térmica</strong>: Soporta temperaturas de hasta 105°C, lo que lo hace ideal para entornos industriales exigentes.</li>
<li>
<strong>Voltaje nominal</strong>: Apto para equipos de soldadura con hasta 600 V.</li>
<li>
<strong>Flexibilidad superior</strong>: El trenzado de cobre le confiere una gran flexibilidad, permitiendo su uso en entornos con movimientos constantes y frecuentes.</li>
</ul>
<h4>
<strong>Beneficios</strong>:</h4>
<ul>
<li>
<strong>Alta durabilidad</strong>: El aislamiento de goma o PVC garantiza una larga vida útil, incluso en ambientes industriales rigurosos.</li>
<li>
<strong>Seguridad</strong>: Proporciona un flujo de corriente estable, lo que reduce el riesgo de sobrecalentamientos y fallos eléctricos.</li>
<li>
<strong>Facilidad de manejo</strong>: Su flexibilidad facilita la instalación y el uso en equipos de soldadura que requieren cables maleables.</li>
<li>
<strong>Confiabilidad</strong>: El cobre puro asegura una excelente conductividad, mejorando la eficiencia y calidad del proceso de soldadura.</li>
</ul>
<h4>
<strong>Aplicaciones Comunes</strong>:</h4>
<ul>
<li>Conexión de máquinas de soldadura en talleres y fábricas.</li>
<li>Aplicaciones industriales donde se requieren cables de alta flexibilidad y resistencia.</li>
<li>Equipos de soldadura portátiles y estacionarios en construcción, reparación y mantenimiento.</li>
</ul>
<p><strong>Mejora la eficiencia y seguridad de tu equipo con el cable de soldador de cobre.</strong> <strong>¡Cómpralo ahora y asegura un rendimiento superior en tus proyectos de soldadura!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Cables eléctricos,"",Comercial / Residencial,true,Calibre,1/0,,,,,,,,,0.0,shopify,200,continue,manual,54618.00,561076075.00,true,true,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/46.png?v=1728491019,1,"",false,,,,,,,,,,,,,,,,,,negro,,,,,,,,,,,,,kg,,,true,,,true,,,active
cable-soldador-cobre,,,,,,,,,2/0,,,,,,,,,0.0,shopify,100,continue,manual,69196.00,710835314.00,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/47.png?v=1728491018,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-soldador-cobre,,,,,,,,,3/0,,,,,,,,,0.0,shopify,50,continue,manual,86620.00,889828331.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-soldador-cobre,,,,,,,,,4/0,,,,,,,,,0.0,shopify,100,continue,manual,111305.00,1133138349.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-soldador-cobre,,,,,,,,,2,,,,,,,,,0.0,shopify,50,continue,manual,34430.00,353696441.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-soldador-cobre,,,,,,,,,4,,,,,,,,,0.0,shopify,50,continue,manual,23319.00,239558305.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-soldador-cobre,,,,,,,,,6,,,,,,,,,0.0,shopify,100,continue,manual,15620.00,160463051.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-siliconado-awg,Cable Siliconado AWG,"<h3><strong>Cable Siliconado AWG para Aplicaciones de Alta Temperatura</strong></h3>
<p>El <strong>Cable Siliconado AWG</strong> está diseñado para aplicaciones industriales que requieren resistencia a temperaturas extremas, flexibilidad y seguridad en la transmisión eléctrica. El aislamiento de silicona es ideal para entornos donde otros cables no pueden soportar altas temperaturas o ambientes hostiles. Es ampliamente utilizado en la industria automotriz, electrodomésticos, hornos industriales, y equipos eléctricos de alta temperatura.</p>
<h4>
<strong>Características Técnicas</strong>:</h4>
<ul>
<li>
<strong>Material del conductor</strong>: Cobre trenzado de alta pureza, garantizando una excelente conductividad.</li>
<li>
<strong>Aislamiento</strong>: Silicona resistente a altas temperaturas, soportando hasta 200°C en condiciones normales.</li>
<li>
<strong>Resistencia a productos químicos</strong>: Protección contra aceites, grasas, ozono y radiación UV.</li>
<li>
<strong>Calibres disponibles</strong>: Diferentes tamaños AWG para satisfacer diversas necesidades de corriente eléctrica.</li>
<li>
<strong>Flexibilidad superior</strong>: Su diseño trenzado permite alta flexibilidad, facilitando la instalación en espacios reducidos y con curvas.</li>
</ul>
<h4>
<strong>Beneficios</strong>:</h4>
<ul>
<li>
<strong>Resistencia térmica excepcional</strong>: El aislamiento de silicona permite operar en ambientes con temperaturas extremas sin degradarse.</li>
<li>
<strong>Durabilidad</strong>: Resiste la abrasión, humedad y productos químicos agresivos, asegurando una larga vida útil.</li>
<li>
<strong>Fácil instalación</strong>: Su flexibilidad y construcción ligera hacen que sea fácil de manejar en aplicaciones difíciles o de difícil acceso.</li>
<li>
<strong>Seguridad</strong>: Baja emisión de humos tóxicos, lo que lo hace seguro en entornos industriales.</li>
</ul>
<h4>
<strong>Aplicaciones Comunes</strong>:</h4>
<ul>
<li>Equipos de calefacción, hornos y electrodomésticos.</li>
<li>Industria automotriz y aeronáutica.</li>
<li>Conexiones eléctricas en motores y generadores.</li>
<li>Instalaciones eléctricas que requieren alta resistencia a la temperatura y flexibilidad.</li>
</ul>
<p><strong>Aumenta la seguridad y rendimiento de tus equipos con el cable siliconado AWG.</strong> <strong>¡Cómpralo ahora y asegura la confiabilidad de tus instalaciones!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Cables eléctricos,"",Comercial / Residencial,true,Calibre,10,,,,,,,,,0.0,shopify,1000,continue,manual,15950.00,16240168.00,true,true,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/3_41c7b558-a66b-4da6-84a8-0a1e01958831.png?v=1728403104,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,cobre,,,,,,kg,,,true,,,true,,,active
cable-siliconado-awg,,,,,,,,,12,,,,,,,,,0.0,shopify,1000,continue,manual,11605.00,118166048.00,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/alambreazul11.png?v=1728400793,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-siliconado-awg,,,,,,,,,14,,,,,,,,,0.0,shopify,1000,continue,manual,6819.00,6943888.00,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/9.png?v=1728403673,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-siliconado-awg,,,,,,,,,16,,,,,,,,,0.0,shopify,1000,continue,manual,5830.00,59362912.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-siliconado-awg,,,,,,,,,18,,,,,,,,,0.0,shopify,1000,continue,manual,3354.00,34159664.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cable-siliconado-awg,,,,,,,,,8,,,,,,,,,0.0,shopify,1000,continue,manual,19854.00,202159104.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
